VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_Name,Sex,Time_Period,Weekday,Month,Year,Clicked
4309155,73.46,53,73687.5,241.03,product_9,United Arab Emirates,South Stephanieport,M,Night,Monday,February,2020,0
9339212,45.72,55,39032,123.24,product_26,United Arab Emirates,South Stephanieport,M,Morning,Sunday,February,2020,1
4830505,45.53,29,56129.89,141.58,product_24,United Arab Emirates,North Destiny,F,Night,Friday,April,2020,1
3932286,70.04,49,72203.96,190.25,product_30,United Arab Emirates,Laurieside,M,Morning,Wednesday,July,2020,1
4987853,82.72,40,66265.34,207.53,product_21,United Arab Emirates,Port Christopherborough,F,Night,Sunday,May,2020,1
8935245,72.6,55,66815.54,162.95,product_10,United Arab Emirates,Port Christopherborough,F,Evening,Wednesday,July,2020,1
8995667,44.78,58,43155,119.86,product_27,United Arab Emirates,South Stephanieport,M,Mid-Night,Sunday,January,2020,1
7053917,72.45,51,69438.04,225.99,product_9,United Arab Emirates,North Anna,F,Morning,Wednesday,April,2020,0
6256019,78.17,33,57260.41,198.86,product_18,United Arab Emirates,Port Christopherborough,F,Night,Saturday,March,2020,1
1159240,71.4,40,65172.22,225.47,product_28,United Arab Emirates,Jenniferhaven,F,Mid-Night,Saturday,June,2020,0
8338750,50.18,57,56682,128.95,product_12,United Arab Emirates,Port Christopherborough,F,Evening,Sunday,June,2020,1
7210808,79.91,32,62772.42,230.18,product_11,United Arab Emirates,South Stephanieport,M,Mid-Night,Friday,June,2020,0
6014925,82.41,34,62475.99,210.53,product_23,United Arab Emirates,Jenniferhaven,M,Mid-Night,Wednesday,June,2020,0
1066114,70.05,39,66262.59,231.28,product_24,United Arab Emirates,North Destiny,M,Morning,Sunday,April,2020,0
8979779,65.4,49,72188.9,197.15,product_10,United Arab Emirates,Port Christopherborough,M,Noon,Monday,March,2020,0
5632082,77.89,47,60188.38,211.17,product_15,United Arab Emirates,Laurieside,F,Morning,Monday,February,2020,0
9989513,81.22,37,66431.87,228.76,product_12,United Arab Emirates,South Stephanieport,F,Evening,Monday,June,2020,0
1218608,76.27,27,60082.66,226.69,product_4,United Arab Emirates,Laurieside,M,Mid-Night,Saturday,June,2020,0
5075305,49.84,38,67781.31,135.24,product_22,United Arab Emirates,Jenniferhaven,M,Mid-Night,Wednesday,May,2020,1
5524185,78.41,51,70547.16,252.36,product_1,United Arab Emirates,Laurieside,M,Morning,Wednesday,February,2020,0
8757326,71.4,27,48537.18,194.95,product_23,United Arab Emirates,Jenniferhaven,F,Mid-Night,Tuesday,July,2020,1
3705353,74.53,43,64828,226.45,product_7,United Arab Emirates,North Anna,M,Evening,Monday,June,2020,0
6640811,77.05,27,66624.6,191.14,product_8,United Arab Emirates,North Anna,F,Night,Thursday,January,2020,0
5654889,80.09,36,47357.39,243.61,product_19,United Arab Emirates,South Stephanieport,F,Mid-Night,Saturday,February,2020,0
5255880,47.66,52,55994,133.9,product_22,United Arab Emirates,Port Christopherborough,M,Morning,Wednesday,February,2020,1
2742010,84.33,40,66572.39,239.22,product_6,United Kingdom,East Jessefort,M,Evening,Sunday,June,2020,0
5377226,80.91,49,64654.66,184.03,product_17,United Kingdom,South Vincentchester,M,Evening,Tuesday,June,2020,0
2638384,47.9,42,48467.68,114.53,product_17,United Kingdom,East Jessefort,F,Evening,Wednesday,February,2020,1
5405635,83.98,42,68877.02,219.94,product_9,United Kingdom,East Jessefort,F,Noon,Friday,May,2020,0
8146553,82.4,45,63965.16,228.76,product_24,United Kingdom,South Vincentchester,F,Noon,Monday,April,2020,0
9553646,54.39,53,42996,150.99,product_27,United Kingdom,Odomville,M,Evening,Wednesday,June,2020,1
1137409,77.5,33,70203.74,199.4,product_30,United Kingdom,South Vincentchester,F,Morning,Wednesday,May,2020,0
3483515,86.81,19,61840.26,216.57,product_18,United Kingdom,South Vincentchester,F,Mid-Night,Thursday,April,2020,0
5201470,79.54,38,58953.01,193.63,product_14,United Kingdom,Odomville,M,Evening,Sunday,April,2020,0
3165041,52.17,52,66874,119.84,product_20,United Kingdom,Odomville,M,Early-Morning,Thursday,February,2020,1
3654706,59.96,41,51870,149.53,product_27,United Kingdom,South Vincentchester,M,Noon,Tuesday,March,2020,1
7934916,90.75,26,66744.65,236.15,product_15,United Kingdom,East Jessefort,M,Morning,Monday,February,2020,0
2247295,68.11,47,62430.55,230.87,product_7,United Kingdom,Odomville,F,Morning,Sunday,July,2020,0
6782651,79.83,30,69869.66,210.6,product_23,United Kingdom,East Jessefort,F,Mid-Night,Sunday,February,2020,0
2122202,81.95,48,46160.63,205.38,product_12,United Kingdom,South Vincentchester,F,Mid-Night,Friday,February,2020,0
6873159,60.07,26,48826,156.99,product_27,United Kingdom,Odomville,F,Noon,Monday,January,2020,1
9622453,77.14,25,62667.51,219.75,product_17,United Kingdom,East Jessefort,M,Morning,Thursday,July,2020,0
8177635,39.47,46,39211,114.53,product_15,United Kingdom,South Vincentchester,F,Night,Sunday,May,2020,1
4774639,48.22,25,67432.49,207.48,product_17,United Kingdom,South Vincentchester,M,Noon,Sunday,July,2020,0
2214147,81.58,26,57868.44,231.42,product_8,United Kingdom,East Jessefort,M,Early-Morning,Thursday,January,2020,0
5606142,81.61,30,52079.18,198.24,product_5,United Kingdom,Odomville,M,Morning,Friday,May,2020,0
4350969,85.26,29,56986.73,195.93,product_20,United Kingdom,Odomville,M,Night,Wednesday,January,2020,0
3123554,63.11,38,72707.87,219.91,product_20,United Kingdom,South Vincentchester,F,Mid-Night,Saturday,June,2020,0
4221307,60.07,42,65963.37,120.75,product_4,United Kingdom,South Vincentchester,M,Morning,Friday,April,2020,1
4447950,54.97,55,57847,145.48,product_3,United Kingdom,Odomville,F,Morning,Sunday,January,2020,1
5112212,79.94,28,58526.04,225.29,product_6,United Kingdom,Odomville,F,Night,Tuesday,May,2020,0
7216271,64.88,24,60813,124.32,product_27,United Kingdom,South Vincentchester,M,Noon,Thursday,May,2020,1
1388322,69.01,33,57868.44,231.38,product_28,United Kingdom,Odomville,M,Evening,Wednesday,June,2020,0
7589042,49.84,39,63363,124.67,product_7,United Kingdom,South Vincentchester,F,Morning,Saturday,February,2020,1
7298121,53.14,54,65900,181.02,product_29,United Kingdom,South Vincentchester,F,Early-Morning,Sunday,May,2020,1
4366726,62.79,26,40763,114.53,product_1,United Kingdom,South Vincentchester,F,Early-Morning,Tuesday,June,2020,1
2340356,41.7,36,48913,106.96,product_9,United Kingdom,Odomville,F,Mid-Night,Sunday,May,2020,1
7239658,40.18,29,44307,137.28,product_9,United Kingdom,Odomville,F,Noon,Tuesday,May,2020,1
3097567,66.08,60,42043,203.9,product_27,United Kingdom,Odomville,F,Night,Monday,February,2020,1
4155020,68.82,20,56457.01,245.76,product_8,United Kingdom,Odomville,M,Morning,Thursday,March,2020,0
4370000,74.54,46,60997.84,198.11,product_18,United States Minor Outlying Islands,Port Jeffrey,F,Morning,Friday,March,2020,0
3605538,54.7,43,38067,121.07,product_22,United States Minor Outlying Islands,Davidside,F,Night,Sunday,March,2020,1
7463798,89.91,25,51739.63,244.23,product_24,United States Minor Outlying Islands,Dayton,F,Mid-Night,Saturday,May,2020,0
3072793,38.37,42,53168,222.11,product_8,United States Minor Outlying Islands,Port Jeffrey,M,Morning,Thursday,July,2020,1
9928788,36.08,45,41417.27,151.47,product_28,United States Minor Outlying Islands,Davidside,M,Early-Morning,Sunday,July,2020,1
9483351,49.89,23,33602,156.97,product_11,United States Minor Outlying Islands,Port Jeffrey,F,Mid-Night,Tuesday,June,2020,1
2792361,67.39,51,41097,250.36,product_7,United States Minor Outlying Islands,Davidside,F,Evening,Friday,July,2020,1
5672179,69.78,53,69646.35,212.79,product_16,United States Minor Outlying Islands,Davidside,F,Night,Wednesday,March,2020,0
5044598,79.6,44,54429.17,235.56,product_27,United States Minor Outlying Islands,Davidside,F,Evening,Friday,May,2020,0
3234727,89,28,73474.82,213.38,product_9,United States Minor Outlying Islands,New Timothy,M,Mid-Night,Saturday,February,2020,0
6250494,75.7,29,67633.44,215.44,product_11,United States Minor Outlying Islands,Port Jeffrey,F,Mid-Night,Thursday,January,2020,0
4286627,66.63,25,23975,159.24,product_19,United States Minor Outlying Islands,Davidside,M,Noon,Wednesday,March,2020,1
1351708,36.87,42,49159,127.11,product_22,United States Minor Outlying Islands,Port Jeffrey,M,Evening,Wednesday,July,2020,1
7989883,83.17,47,64235.51,222.63,product_23,United States Minor Outlying Islands,Port Jeffrey,M,Morning,Monday,April,2020,0
2629276,85.56,53,57014.84,209.82,product_1,United States Minor Outlying Islands,Dayton,F,Early-Morning,Wednesday,June,2020,0
9710570,74.58,22,52723,125.2,product_17,United States Minor Outlying Islands,Port Jeffrey,M,Noon,Sunday,January,2020,1
1187772,71.14,26,64929.61,167.26,product_15,United States Minor Outlying Islands,Davidside,F,Morning,Saturday,March,2020,0
5365167,73.93,43,78119.5,200.28,product_8,United States Minor Outlying Islands,New Timothy,F,Night,Friday,April,2020,0
5362582,71.89,30,59047.91,189.91,product_21,United States Minor Outlying Islands,Davidside,M,Night,Sunday,June,2020,0
3527682,75.65,26,59761.56,216.5,product_10,United States Minor Outlying Islands,Dayton,M,Noon,Wednesday,January,2020,0
8476098,69.88,38,69710.51,230.18,product_25,United States Minor Outlying Islands,New Timothy,F,Noon,Thursday,March,2020,0
1048284,36.44,43,52563,132.38,product_27,United States Minor Outlying Islands,Davidside,F,Mid-Night,Friday,January,2020,1
5574569,79.94,36,65882.81,235.35,product_4,United States Minor Outlying Islands,Davidside,F,Noon,Sunday,June,2020,1
6648730,76.44,44,56637.59,164.25,product_8,United States Minor Outlying Islands,New Timothy,F,Noon,Friday,April,2020,0
2417158,81.1,45,77988.71,235.97,product_23,United States Minor Outlying Islands,Port Jeffrey,F,Noon,Friday,July,2020,0
7975636,58.21,57,72684,136.21,product_30,United States Minor Outlying Islands,Davidside,F,Night,Monday,January,2020,1
5119977,75.42,50,67516.07,236.29,product_8,United States Minor Outlying Islands,Port Jeffrey,F,Evening,Tuesday,March,2020,0
2876644,70.41,19,57179.91,222.75,product_4,United States Minor Outlying Islands,Port Jeffrey,M,Morning,Wednesday,July,2020,0
9645778,78.29,42,60997.84,215.44,product_26,United States Minor Outlying Islands,Port Jeffrey,M,Noon,Sunday,March,2020,0
3769756,41.86,42,22206,151.93,product_25,United States Minor Outlying Islands,Port Jeffrey,M,Noon,Sunday,March,2020,1
8870478,81.17,30,57195.96,231.91,product_27,United States Minor Outlying Islands,Dayton,M,Early-Morning,Friday,June,2020,0
1047852,35.21,39,52340.1,154,product_28,United States Minor Outlying Islands,New Timothy,M,Early-Morning,Friday,March,2020,1
8635746,49.84,24,40159,196.61,product_19,United States Minor Outlying Islands,Davidside,F,Evening,Thursday,March,2020,1
2737421,50.6,30,34191.13,129.88,product_11,United States of America,New Daniellefort,M,Noon,Tuesday,May,2020,1
1947936,75.42,21,73889.99,221.53,product_26,United States of America,Angelhaven,F,Morning,Friday,May,2020,0
7330719,83.48,34,75524.78,201.58,product_26,United States of America,New Steve,F,Morning,Wednesday,June,2020,0
7764939,44.98,29,62318,133.18,product_27,United States of America,New Steve,F,Evening,Wednesday,February,2020,1
5662679,63.45,53,78521,167.42,product_6,United States of America,New Steve,F,Night,Sunday,May,2020,1
6780683,43.01,35,48347.64,127.37,product_22,United States of America,Butlerfort,F,Morning,Saturday,June,2020,1
8649304,59.36,48,76368,141.52,product_29,United States of America,Jordantown,M,Noon,Friday,April,2020,1
7407184,62.12,52,23975,109.29,product_10,United States of America,Jordantown,F,Mid-Night,Thursday,April,2020,1
8373227,79.89,30,50356.06,241.38,product_27,United States of America,Angelhaven,M,Morning,Monday,May,2020,0
5162226,39.56,28,50457,154.93,product_1,United States of America,New Steve,F,Mid-Night,Thursday,June,2020,1
2268870,75.32,44,63727.5,179.58,product_1,United States of America,Jordantown,M,Early-Morning,Friday,January,2020,0
1458780,67.51,35,48206,172.83,product_23,United States of America,Butlerfort,F,Noon,Monday,April,2020,1
5617906,80.94,25,65756.36,190.75,product_24,United States of America,Jordantown,F,Night,Sunday,June,2020,0
6848870,39.96,55,52802,162.44,product_1,United States of America,New Steve,M,Noon,Wednesday,May,2020,1
9821408,75.24,43,58909.36,215.93,product_17,United States of America,Angelhaven,M,Mid-Night,Sunday,May,2020,0
5124973,75.83,32,44559.43,212.59,product_8,United States of America,Angelhaven,M,Evening,Monday,March,2020,0
7147518,74.71,33,65180.97,184.98,product_21,United States of America,Angelhaven,M,Night,Wednesday,May,2020,0
2351837,83.17,53,41768.13,267.01,product_10,United States of America,New Daniellefort,M,Night,Thursday,March,2020,0
9539910,86.78,30,54952.42,170.13,product_26,United States of America,New Steve,M,Night,Thursday,February,2020,0
3470955,56.78,61,19992,123.62,product_23,United States of America,Butlerfort,F,Morning,Wednesday,July,2020,1
6162227,72.01,36,66176.97,212.56,product_2,United States of America,Jordantown,F,Early-Morning,Monday,April,2020,0
6382571,69.5,42,61117.5,211.65,product_24,United States of America,New Daniellefort,M,Noon,Wednesday,May,2020,0
6783721,44.57,27,19345,108.15,product_18,United States of America,New Steve,M,Early-Morning,Monday,May,2020,1
1942054,73.15,31,67132.46,212.88,product_23,United States of America,New Steve,F,Mid-Night,Tuesday,February,2020,0
1027242,82.87,30,66050.63,220.05,product_28,United States of America,Angelhaven,F,Mid-Night,Saturday,April,2020,0
9331589,83.49,36,64287.78,217.79,product_26,United States of America,Jordantown,F,Evening,Tuesday,February,2020,0
1688437,72.04,40,67990.84,214.33,product_20,United States of America,Jordantown,F,Evening,Friday,February,2020,0
6533021,55.2,39,76560.59,159.46,product_5,United States of America,Jordantown,M,Early-Morning,Monday,May,2020,1
3700082,89.8,28,60188.38,223.09,product_21,United States of America,Butlerfort,F,Noon,Monday,June,2020,0
4517778,80.38,30,50337.93,193.8,product_15,United States of America,Angelhaven,F,Night,Sunday,July,2020,0
8346303,57.05,23,64011,137.28,product_21,United States of America,Jordantown,M,Evening,Monday,May,2020,1
5167170,80.22,38,73608.99,211.64,product_28,United States of America,New Steve,M,Mid-Night,Tuesday,July,2020,0
5063491,53.92,33,23411,117.35,product_17,United States of America,New Steve,M,Night,Friday,March,2020,1
1273646,32.91,22,43882,185.47,product_16,United States of America,Butlerfort,F,Noon,Wednesday,June,2020,1
2424509,51.87,27,49911,136.59,product_14,United States of America,Butlerfort,F,Evening,Monday,June,2020,1
8812939,82.3,36,47169.14,244.55,product_15,United States of America,New Daniellefort,M,Noon,Tuesday,May,2020,1
7773454,63.45,34,22473,202.7,product_20,United States of America,Butlerfort,F,Evening,Friday,January,2020,1
4020565,79.51,30,47392,160.33,product_11,United States of America,Butlerfort,M,Noon,Sunday,March,2020,1
9271043,77.2,40,77988.71,195.93,product_7,United States of America,Butlerfort,M,Mid-Night,Sunday,June,2020,0
8645597,47.23,23,49111,109,product_12,United States of America,Jordantown,M,Evening,Sunday,January,2020,1
4786977,74.02,22,50356.06,180.77,product_14,United States Virgin Islands,Garnerberg,F,Morning,Friday,January,2020,0
2651295,79.81,37,51847.26,253.17,product_23,United States Virgin Islands,Garnerberg,F,Noon,Friday,May,2020,0
3499564,34.87,49,59550,235.78,product_30,United States Virgin Islands,Lake Gerald,F,Mid-Night,Wednesday,March,2020,1
3650036,60.94,29,22206,131.98,product_17,United States Virgin Islands,Garnerberg,M,Evening,Saturday,January,2020,1
3522487,86.53,42,73392.28,229.22,product_2,United States Virgin Islands,Garnerberg,M,Evening,Friday,June,2020,0
3758592,65.15,31,73538,166.86,product_26,United States Virgin Islands,Garnerberg,F,Night,Thursday,February,2020,1
7523675,56.56,25,36834.04,230.95,product_15,United States Virgin Islands,Port Aprilville,M,Mid-Night,Wednesday,January,2020,0
3310509,53.22,44,44307.18,108.85,product_23,United States Virgin Islands,Port Aprilville,F,Early-Morning,Thursday,May,2020,1
6427834,53.33,47,23411,176.78,product_23,United States Virgin Islands,Lake Gerald,M,Early-Morning,Sunday,January,2020,1
8061201,78.76,20,48454,159.24,product_9,United States Virgin Islands,Garnerberg,F,Noon,Tuesday,July,2020,1
5780627,76.9,50,54251.78,211.39,product_18,United States Virgin Islands,Garnerberg,F,Night,Thursday,May,2020,0
6867397,69.42,26,49850.52,194.56,product_20,United States Virgin Islands,Garnerberg,F,Morning,Friday,January,2020,0
4989276,74.59,23,40135.06,158.35,product_6,United States Virgin Islands,Lake Gerald,M,Evening,Monday,February,2020,1
7371891,62.31,19,73538,122.31,product_18,United States Virgin Islands,Garnerberg,F,Mid-Night,Monday,May,2020,1
9492433,72.04,20,71136.49,255.61,product_7,United States Virgin Islands,Lake Gerald,F,Mid-Night,Wednesday,July,2020,0
7377292,46.04,34,38350,151.96,product_4,United States Virgin Islands,Lake Gerald,M,Mid-Night,Tuesday,April,2020,1
1696504,68.95,51,74623.27,185.85,product_8,United States Virgin Islands,South Adamhaven,M,Evening,Tuesday,March,2020,0
8380522,73.57,30,70377.23,212.38,product_15,Uruguay,North Stephanieberg,F,Morning,Sunday,March,2020,0
6356967,66.17,25,55353.41,230.36,product_18,Uruguay,East Mike,F,Morning,Sunday,May,2020,0
5434201,80.87,28,63528.8,203.3,product_7,Uruguay,Collinsburgh,F,Evening,Saturday,February,2020,0
3954810,78.79,32,68324.48,215.29,product_17,Uruguay,Mauriceshire,M,Noon,Sunday,February,2020,0
5085535,67.85,35,39133,126.95,product_13,Uruguay,North Stephanieberg,F,Evening,Friday,March,2020,1
2112799,44.57,36,56782,137.43,product_6,Uruguay,North Stephanieberg,F,Night,Thursday,March,2020,1
5578932,54.37,40,62658,108.1,product_19,Uruguay,North Stephanieberg,M,Mid-Night,Tuesday,March,2020,1
9730049,83.42,37,52530.1,250,product_13,Uruguay,East Valerie,F,Noon,Friday,February,2020,0
8793343,80.87,25,78092.95,250.03,product_11,Uruguay,Mauriceshire,M,Morning,Thursday,January,2020,0
3571473,79.44,49,79484.8,165.27,product_10,Uruguay,North Stephanieberg,F,Morning,Saturday,July,2020,1
8063764,75.32,35,52011,248.23,product_2,Uruguay,Mauriceshire,M,Night,Tuesday,February,2020,0
8040664,78.18,27,61771.9,204.56,product_17,Uruguay,North Stephanieberg,F,Night,Friday,May,2020,0
1130209,72.97,27,78521,161.24,product_10,Uruguay,North Stephanieberg,M,Night,Sunday,April,2020,1
3176103,55.77,36,76247,156.36,product_25,Uruguay,North Stephanieberg,M,Evening,Tuesday,June,2020,1
6425199,73.88,29,41920.79,204.02,product_12,Uruguay,North Stephanieberg,F,Mid-Night,Friday,May,2020,0
5067395,78.15,31,78119.5,185.45,product_6,Uruguay,East Mike,F,Noon,Monday,March,2020,0
5185165,80.53,42,58342.63,235.97,product_16,Uruguay,Collinsburgh,M,Night,Monday,April,2020,0
7637510,78.76,32,70012.83,208.02,product_6,Uruguay,East Valerie,M,Morning,Wednesday,April,2020,0
5860628,80.72,42,61526.25,234.72,product_25,Uruguay,Collinsburgh,F,Morning,Monday,April,2020,0
1793207,62.18,24,66541,132.27,product_1,Uruguay,North Stephanieberg,M,Early-Morning,Thursday,May,2020,1
6777224,80.87,23,56570.06,217.37,product_5,Uruguay,Mauriceshire,F,Morning,Monday,July,2020,0
9343715,75.03,34,35764.49,255.57,product_27,Uruguay,East Mike,F,Evening,Sunday,May,2020,1
7024346,42.94,49,65121,162.44,product_8,Uruguay,North Stephanieberg,F,Morning,Thursday,February,2020,1
2541988,80.55,43,46500.11,211.65,product_10,Uruguay,East Valerie,F,Mid-Night,Tuesday,February,2020,0
9105910,49.81,42,47862,156.3,product_27,Uruguay,North Stephanieberg,F,Night,Wednesday,May,2020,1
8471033,42.32,22,77144,176.7,product_25,Uruguay,North Stephanieberg,F,Night,Saturday,May,2020,1
4776959,67.94,53,64927,154.97,product_10,Uruguay,North Stephanieberg,M,Morning,Monday,March,2020,1
1624420,56.39,33,72524.86,153.01,product_26,Uruguay,East Valerie,F,Evening,Friday,April,2020,1
9929562,70.68,22,51501.38,261.02,product_25,Uruguay,East Mike,F,Mid-Night,Wednesday,February,2020,0
8248420,72.55,25,53852.85,221.53,product_4,Uruguay,North Stephanieberg,F,Noon,Thursday,June,2020,0
9192045,45.96,35,46694,110.66,product_29,Uzbekistan,South Daniel,M,Evening,Sunday,February,2020,1
9967228,74.15,51,53058.91,222.26,product_9,Uzbekistan,South Daniel,F,Noon,Tuesday,July,2020,0
8313845,40.01,31,76247,167.22,product_26,Uzbekistan,South Daniel,F,Evening,Friday,March,2020,1
7451148,71.89,39,48376.14,225.34,product_25,Uzbekistan,West Sydney,M,Morning,Wednesday,April,2020,0
8208417,85.84,45,77220.42,191.78,product_25,Uzbekistan,West Sydney,M,Noon,Sunday,February,2020,0
6673954,77.51,37,64631.22,199.79,product_17,Uzbekistan,South Daniel,F,Night,Friday,January,2020,0
7515014,82.73,19,63394.41,189.91,product_5,Uzbekistan,West Sydney,F,Night,Monday,January,2020,0
1201816,42.6,42,52337,195.89,product_20,Uzbekistan,South Daniel,F,Noon,Tuesday,March,2020,1
9290263,80.29,21,62772.42,231.85,product_13,Uzbekistan,West Sydney,F,Night,Tuesday,March,2020,0
5205107,68.68,37,70377.23,241.38,product_14,Uzbekistan,South Daniel,F,Noon,Tuesday,July,2020,0
3336118,78.76,41,62785,136.64,product_9,Uzbekistan,South Daniel,F,Noon,Sunday,January,2020,1
1861803,74.38,28,53767.12,171.07,product_21,Uzbekistan,West Sydney,M,Noon,Tuesday,June,2020,0
9091616,82.73,37,51975.41,223.2,product_5,Uzbekistan,West Sydney,F,Morning,Friday,January,2020,0
2744467,68.1,19,57737.51,211.64,product_30,Uzbekistan,South Daniel,F,Night,Friday,July,2020,0
3326009,76.58,46,41884.64,258.26,product_12,Uzbekistan,West Sydney,F,Evening,Sunday,January,2020,0
5705945,35.33,42,53310,162.95,product_29,Uzbekistan,South Daniel,F,Early-Morning,Sunday,January,2020,1
6534547,83.17,36,55353.41,251,product_30,Uzbekistan,West Sydney,M,Night,Thursday,March,2020,0
5036852,68.01,24,63319.99,254.59,product_29,Uzbekistan,South Daniel,M,Noon,Tuesday,July,2020,0
5875408,52.67,52,25583,147.61,product_18,Uzbekistan,South Daniel,F,Evening,Saturday,June,2020,1
4565853,79.83,45,64188.5,205.64,product_25,Uzbekistan,South Daniel,F,Morning,Monday,May,2020,0
9366969,43.84,55,52340,127.07,product_9,Uzbekistan,South Daniel,M,Early-Morning,Monday,July,2020,1
6589937,84.04,26,63115.34,252.77,product_15,Uzbekistan,West Sydney,F,Noon,Tuesday,March,2020,0
5539980,46.31,40,50055,179.04,product_30,Uzbekistan,South Daniel,F,Mid-Night,Saturday,January,2020,1
1550379,85.24,40,79332.33,245.5,product_8,Uzbekistan,West Sydney,F,Early-Morning,Sunday,July,2020,0
8391223,63.45,38,33952,182.11,product_25,Uzbekistan,South Daniel,M,Mid-Night,Wednesday,March,2020,1
6461335,37.75,36,35466.8,225.24,product_30,Uzbekistan,South Daniel,F,Evening,Friday,February,2020,1
7251483,79.72,21,69438.04,187.03,product_30,Uzbekistan,West Sydney,F,Mid-Night,Saturday,June,2020,0
2552034,41.88,58,31072,105.71,product_19,Uzbekistan,South Daniel,M,Evening,Tuesday,June,2020,1
5972850,41.39,52,73348,113.69,product_11,Uzbekistan,South Daniel,M,Evening,Sunday,February,2020,1
4981090,59.05,61,36914,135.18,product_7,Uzbekistan,South Daniel,M,Early-Morning,Thursday,February,2020,1
3344300,66.63,42,33294,134.42,product_8,Uzbekistan,South Daniel,F,Night,Thursday,April,2020,1
7003574,49.99,37,62464,110.25,product_19,Uzbekistan,South Daniel,F,Night,Friday,June,2020,1
7358537,63.6,23,47169.14,230.78,product_25,Vanuatu,Mosleyburgh,M,Night,Thursday,February,2020,0
9905128,89.34,44,57179.91,214.53,product_30,Vanuatu,Watsonfort,F,Morning,Saturday,February,2020,0
7168938,68.25,33,76480.16,198.86,product_17,Vanuatu,New Jamestown,M,Morning,Monday,May,2020,0
2539291,84.95,20,59797.64,232.78,product_23,Vanuatu,Loriville,F,Night,Tuesday,April,2020,0
5786068,46.08,45,28275,123.24,product_18,Vanuatu,Loriville,F,Night,Wednesday,July,2020,1
7794340,67.36,39,48537.18,222.25,product_20,Vanuatu,Watsonfort,F,Morning,Friday,February,2020,0
8635850,76.7,53,69438.04,186.37,product_23,Vanuatu,Mosleyburgh,F,Mid-Night,Monday,April,2020,0
9021230,63.18,55,39724,105,product_25,Vanuatu,Loriville,F,Night,Wednesday,January,2020,1
9409703,65.57,54,35351,105.86,product_16,Vanuatu,Loriville,F,Night,Thursday,April,2020,1
3528287,60.53,39,62791,129.01,product_6,Vanuatu,Loriville,M,Evening,Monday,July,2020,1
7418170,76.2,46,66050.63,192.57,product_19,Vanuatu,New Jamestown,M,Morning,Tuesday,March,2020,0
8267738,37.01,24,55994,161.79,product_16,Vanuatu,Loriville,F,Mid-Night,Friday,June,2020,1
5033296,43.02,37,72802,146.13,product_29,Vanuatu,Loriville,M,Early-Morning,Tuesday,July,2020,1
4515047,46.77,24,48247,108.15,product_4,Vanuatu,Loriville,M,Mid-Night,Sunday,March,2020,1
3982020,91.15,33,61601.05,259.76,product_27,Vanuatu,South Christopher,M,Mid-Night,Tuesday,February,2020,0
7368911,78.58,33,51772.58,250.11,product_23,Vanuatu,Chapmanland,M,Morning,Saturday,April,2020,0
2645558,53.33,47,68787,135.72,product_1,Vanuatu,Loriville,F,Morning,Saturday,June,2020,1
9649718,72.23,35,57545.56,212.3,product_21,Vanuatu,South Christopher,M,Noon,Friday,March,2020,0
8540253,44.64,25,51692,145.96,product_10,Vanuatu,Loriville,M,Noon,Sunday,March,2020,1
5483597,75.24,24,52252.91,226.49,product_2,Vanuatu,South Christopher,F,Evening,Thursday,February,2020,0
4856880,74.61,44,68094.85,226.54,product_14,Vanuatu,Mosleyburgh,M,Morning,Sunday,January,2020,0
2436007,53.63,25,56367,153.12,product_22,Vanuatu,Loriville,M,Evening,Tuesday,January,2020,1
6149119,80.55,26,67516.07,195.36,product_27,Vanuatu,Mosleyburgh,M,Morning,Tuesday,April,2020,0
2111462,38.35,41,34886.01,144.69,product_12,Vanuatu,Loriville,M,Morning,Friday,June,2020,1
9654684,73.49,38,67132.46,244.23,product_17,Vanuatu,Mosleyburgh,F,Noon,Sunday,February,2020,0
2417935,67.47,24,60514.05,225.05,product_10,Vanuatu,Watsonfort,M,Early-Morning,Sunday,March,2020,0
2500663,83.53,23,53049.44,172.81,product_7,Vanuatu,Mosleyburgh,F,Night,Wednesday,June,2020,0
4211364,77.29,32,60315.19,241.03,product_14,Vanuatu,Mosleyburgh,F,Mid-Night,Thursday,March,2020,0
9778417,44.11,61,65500,120.37,product_16,Vanuatu,Loriville,M,Morning,Sunday,February,2020,1
7254535,75.74,43,77871.75,211.12,product_7,Vanuatu,Mosleyburgh,M,Evening,Thursday,July,2020,0
1342077,75.65,32,54952.42,169.88,product_1,Vanuatu,New Jamestown,M,Noon,Monday,January,2020,0
3613137,70.68,24,55424.24,198.13,product_2,Vanuatu,Watsonfort,M,Evening,Monday,May,2020,0
3867799,55.92,50,35764,105.71,product_16,Vanuatu,Loriville,F,Night,Wednesday,May,2020,1
7257585,49.19,53,33294,140.77,product_20,Vanuatu,Loriville,F,Morning,Friday,February,2020,1
7053557,82.73,30,63296.87,233.93,product_13,Vanuatu,Loriville,F,Mid-Night,Wednesday,January,2020,0
9398571,84.53,27,71136.49,235.28,product_26,Vanuatu,South Christopher,M,Morning,Saturday,July,2020,0
9413582,89.18,25,47258.59,184.03,product_26,Vanuatu,Watsonfort,M,Night,Monday,January,2020,0
9417335,43.6,41,68211,138.52,product_11,Vanuatu,Loriville,F,Evening,Thursday,June,2020,1
5887916,60.91,45,33294,123.8,product_8,Vanuatu,Loriville,F,Night,Sunday,March,2020,1
