date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-09-09 22:00:00,"49,75","23,2","605,009","491,068","380,085","9,74441","1,71783","302,391","300,43","300,209","300,822","300,774","340,212","262,769","388,017","480,852","780,195","389,952","610,003","437,108","364,393","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","575,453","493,036","378,1","9,74206","1,71759","302,501","299,346","297,969","300,163","300,117","360,186","276,708","407,197","489,175","781,721","394,141","607,57","430,448","388,25","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","545,897","495,073","382,497","9,74114","1,7173","298,964","295,606","296,913","299,223","299,487","362,865","311,226","421,642","467,027","780,053","393,89","570,895","450,184","420,494","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3141,31","501,514","380,859","9,74102","1,71701","297,07","293,836","297,492","296,437","297,8","340,766","326,964","415,484","487,501","832,558","423,755","477,626","468,814","444,94","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3322,9","504,931","376,536","9,7409","1,71672","296,649","301,445","298,011","297,202","298,538","342,48","342,702","401,254","468,293","874,177","435,126","401,97","383,998","441,299","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3216,34","509,664","377,647","9,74078","1,71643","295,849","301,987","298,871","298,389","299,347","354,423","358,44","397,347","492,434","860,343","410,551","385,719","326,21","445,921","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3158,46","504,283","381,243","9,74066","1,71614","295,673","296,416","299,548","299,372","297,161","344,636","280,905","403,006","498,759","854,771","388,95","427,728","340,041","441,663","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3002,51","501,828","387,296","9,74055","1,71585","296,454","295,416","300,69","300,488","297,375","337,5","256,69","415,808","466,845","849,613","388,335","473,212","401,249","429,544","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2885,36","500,981","382,271","9,74043","1,71555","296,991","305,654","304,051","303,893","300,695","352,935","312,493","414,06","478,178","837,356","397,501","581,307","409,536","393,188","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2953,29","481,561","382,045","9,74031","1,71526","297,772","302,995","303,535","303,959","301,843","367,142","363,21","399,674","471,906","828,588","402,17","613,598","393,195","361,608","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2808,51","480,897","380,462","9,74019","1,71497","298,588","303,28","301,923","301,328","300,287","351,512","359,16025","376,376","484,112","808,893","395,778","452,915","406,747","361,598","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2826,51","489,948","382,14","9,74008","1,71468","298,688","303,701","301,264","299,107","300,886","339,817","355,1105","369,225","496,583","802,166","399,507","401,236","409,348","369,328","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2876,3","477,965","383,07","9,73996","1,71439","299,587","299,269","300,746","299,088","302,523","354,354","351,06075","378,185","503,018","795,006","393,966","532,37","404,057","372,035","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2896,03","469,971","382,882","9,73984","1,7141","300,843","298,624","299,889","300,602","301,331","359,783","347,011","383,325","511,603","828,566","373,418","591,606","396,849","367,538","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2841,63","481,962","383,203","9,73972","1,71381","302,498","297,179","299,905","300,688","300,366","344,288","274,663","389,267","494,913","854,633","365,834","580,757","387,127","371,356","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2791,56","456,516","381,723","9,7396","1,71352","301,696","292,087","296,955","298,424","300,644","350,415","359,308","383,849","457,243","877,59","387,127","494,73","404,86","385,996","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2803,33","472,723","380,304",,"1,71323","300,111","295,235","297,176","297,707","300,667","362,065","362,31825","388,675","487,614","879,0926","404,156","463,942","408,395","402,412","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2804,22","482,744","380,166","9,73937","1,71294","299,846","297,833","297,833","298,505","300,447","345,331","365,3285","419,068","515,371","880,5952","400,363","481,333","406,783","401,672","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2911,72","478,227","379,348","9,73925","1,71265","299,233","298,065","297,787","298,689","300,505","331,787","368,33875","439,113","507,052","882,0978","385,628","455,871","399,999","412,455","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3019,44","482,978","379,548","9,73913","1,71236","298,689","297,418","298,504","298,608","300,447","341,621","371,349","455,384","530,436","883,6004","410,61","457,89","412,163","409,15","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2967,87","490,994","379,612","9,73901","1,71207","298,193","295,467","299,105","298,47","298,153","354,077","277,976","451,607","526,107","885,103","457,683","470,653",,"401,189","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2950,67","479,004","379,764","9,7389","1,71178","298,78","298,391","302,59","302,126","298,927","347,113","270,091","428,223","505,88","873,231","460,828","505,82","387,74","396,405","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3049,07","439,944","382,383","9,73878","1,71149","300,376","300,447","303,432","303,351","300,562","340,184","302,171","398,206","504,842","861,647","432,039","577,062","404,3","403,699","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3087,89","462,768","378,987","9,73866","1,7112","300,887","306,877","301,952","301,398","300,529","358,399","309,872","369,653","512,29","844,021","395,294","596,543","428,251","436,19","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3208,39","487,219","378,2195","9,73854","1,71091","301,359","301,143","301,326","301,97","300,92","361,471","317,573","351,969","526,134","829,706","376,676","590,438","439,69","464,75","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3263,87","491,129","377,452","9,73843","1,71062","302,376","297,054","300,968","300,708",300,"343,142","325,274","362,147","526,36","811,926","367,333","604,307","420,794","459,8","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3291,64","483,589","377,148","9,73831","1,71033","302,094","297,949","300,668","299,625","299,957","343,769","332,975","388,763","523,859","833,724","351,516","503,602","372,58","432,014","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3345,14","477,905","377,4175","9,73819","1,71004","301,685","297,949","300,586","299,707","300,366","348,926","321,68","399,39","524,492","851,411","344,531","438,973","351,717","419,888","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3490,41","485,194","377,687",,"1,70975","302,099","301,678","300,448","300,259","300,781","364,532","289,5","393,727","518,796","857,516","364,173","450,051","356,645","392,837","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3494,49","475,319","378,366","9,73796","1,70946","302,344","300,294","300,09","299,482","299,369","358,023","293,805","397,296","506,536","840,791","394,917","441,031","347,598","374,078","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3483,57","483,383","378,665","9,73784","1,7091","302,206","299,547","299,651","299,793","298,113","350,911","307,786","404,217","498,072","824,688","420,463","455,307","357,38","359,284","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3575,67","481,709","377,819","9,7372","1,7087","302,261","298,579","299,075","300,091","298,087","355,521","321,767","413,723","513,534","823,963","421,331","466,165","412,945","351,47","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3656,96","484,788","380,352","9,73626","1,7083","301,931","300,536","298,278","298,964","300,095","362,172","335,748","409,657","508,324","846,928","416,552","489,824","434,246","375,648","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3708,5",485,"381,042","9,73532","1,7079","301,135","299,048","297,812","299,487","299,46","354,803","349,729","395,649","477,763","857,346","424,463","594,227","442,237","396,645","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3761,92","482,33","378,809","9,73438","1,7075","300,394","299,405","302,673","299,323","300,86","342,801",,"398,826","436,701","866,518","431,006","613,642",,"410,921","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3817,24","485,84","378,113","9,73343","1,7071","300,558","298,196","303,717","299,652","299,871","354,503","266,908","409,838","476,355","867,8086666667","395,405","595,946",,"441,616","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3937,06","476,646","378,77","9,73249","1,7067","301,216","300,326","300,921","300,283","299,347","360,5","254,813","413,403","521,974","869,0993333333","369,545","561,919","418,207","478,986","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3987,84","480,622","378,919","9,73155","1,70631","301,191","303,522","300,475","300,229","300,064","342,434","305,902","418,394","511,726","870,39","395,185","402,318","406,504","485,498","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3941,51","483,252","381,916","9,73061","1,70591","300,751","298,617","300,257","300,146","301,518","349,119","299,5201666667","415,477","498,089","871,6806666667","410,403","347,429",,"442,915","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3945,61","461,93","379,771","9,72966","1,70551","300,449","296,682","299,927","299,872","299,878","366,431","293,1383333333","412,838","502,881","872,9713333333","412,054","370,111","328,498","386,864","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3967,83","459,942","379,716","9,72872","1,70511","299,956","294,226","299,243","299,57","299,073","357,899","286,7565","393,767","508,345","874,262","408,077","497,598","344,567","355,923","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3901,08","477,466","382,246","9,72778","1,70471","299,707","301,393","299,101","299,897","300,581","336,631","280,3746666667","384,985","509,199","875,5526666667","405,659","585,488","388,531","351,322","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3943,4","488,792","383,092","9,72684","1,70431","299,57","297,808","299,404","300,01","299,197","341,465","273,9928333333","383,145","487,021","876,8433333333","406,25","614,416",,"365,605","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3969,82","476,176","384,476","9,72589","1,70391","299,487","298,784","299,078","299,518","299,313","357,414","267,611","386,775","478,79","878,134","389,032","568,184",,"397,176","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4120,4","469,57","381,982","9,72495","1,70351","299,487","302,374","298,555","300,495","300,692","348,558","246,072","395,347","504,505","879,4246666667","384,575","451,398","439,313","423,252","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4208,3","474,976","380,707","9,72401","1,70311","299,079","298,582","298,661","300,973","301,298","342,861","299,142","403,352","490,518","880,7153333333","392,883","383,971","403,074","431,74","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4185,87","466,715","384,598","9,72307","1,70271","299,1","300,492","300,596","299,717","299,832","357,726","304,3575","411,974","473,516","882,006","396,912","376,289","330,538","411,4","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4202,78","471,516","384,004","9,72212","1,70231","299,539","302,46","302,906","299,184","299,643","357,565","309,573","411,695","498,708","883,2966666667","384,143","418,195","314,164","386,44","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4087,84","475,5","383,41","9,72118","1,70191","299,571","300,903","303,662","299,403","300,011","342,4",,"407,236","523,042","884,5873333333","398,217","538,751","361,91","368,153","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3851,23","464,962","384,625","9,72024","1,70151","300,03","297,025","299,998","300,302","299,927","347,04","320,004","397,549","519,36","885,878","422,002","599,849","439,519","356,971","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3827,1","470,148","384,237","9,7193","1,70111","300,366","299,163","297,458","301,077","299,113","357,695","279,309","389,292","516,878","873,503","415,099","605,664","490,362","373,65","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3909,74","484,202","385,774","9,71835","1,70072","300,231","304,391","297,696","300,433","299,014","350,39","261,794","382,138","509,062","868,469","400,296","591,655","468,187","411,162","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3981,02","480,249","387,733","9,71741","1,70034","300,282","305,809","301,196","299,25","298,997","351,481","358,28","383,491","486,928","859,044","391,284","600,063",,"447,442","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4007,3","480,494","388,364","9,71647","1,69997","300,366","301,985","301,327","299,234","298,557","359,477","348,9273333333","394,394","494,711","885,94","395,742","580,02","367,943","455,407","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4143,25","473,485","383,425","9,71553","1,6996","300,231","297,407","297,982","299,487","297,983","344,081","339,5746666667","400,006","504,406","881,044","393,175","428,552","365,076","435,114","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","4245,08","478,186","382,076","9,71458","1,69924","299,741","301,921","297,172","300,569",298,"349,331","330,222","399,159","499,004","876,148","390,595","332,884","398,157","416,153","64,25",
2017-09-09 22:00:00,"49,75","23,2","4025,29","459,325","385,366","9,71364","1,69887","299,758","303,477","300,889","301,245","300,467","359,473","252,344","399,312","461,332","871,252","389,154","352,191","415,65","395,787","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3956,63","470,046","383,128","9,7127","1,69851","299,792","299,431","302,868","298,956","302,308","361,088","248,058","401,424","454,109","852,928","389,894","343,585","402,305","372,029","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3959,28","453,012","384,272","9,71176","1,69814","300,111","297,056","300,359","300,069","301,755","351,199","271,184","389,2","477,904","868,786","405,056","336,618","372,308","353,248","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3907,31","479,062","382,473","9,71081","1,69777","300,097","298,518","298,289","301,685","300,841","336,495",,"384,248","488,152","869,4935","413,911","507,441","381,453","344,687","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3973,03","495,198","378,904","9,7098","1,69741","300,196","304,419","298,218","299,261","298,701","343,28","333,1556666667","386,99","479,439","870,201","398,985","596,182","406,941","345,56","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3906,19","453,557","378,402","9,70874","1,69704","299,693","305,379","298,658","298,402","298,048","362,391","329,0883333333","396,267","498,49","863,361","388,735","591,642","446,81","362,937","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3779,88","465,978","379,233","9,70768","1,69668","299,402","300,337","300,441","299,5","300,137","353,531","325,021","392,399","492,462","873,991","397,842","528,114","450,857","381,766","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3691,15","477,349","380,046","9,70662","1,69631","299,487","297,411","302,541","299,792","300,169","339,313",,"379,639","484,506","884,621","396,496","454,442","378,171","397,126","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3598,47","474,926","382,963",,"1,69594","299,487","304,869","301,475","299,841","300,563","357,278","276,821","392,517","496,214","853,578","384,387","403,896","354,258","416,165","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3533,38","467,589","377,68","9,7045","1,69558","299,353","305,917","298,619","300,464","300,17","360,429","306,375","416,862","483,949","864,107","376,582","438,342","382,877","424,302","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3393,29","444,635","381,122","9,70344","1,69521","300,476","301,025","297,51","300,806","298,547","339,558","368,993","408,893","507,575","865,8266","390,37","511,628","396,553","407,1","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3307,51","454,819","382,915","9,70238","1,69485","300,575","300,828","300,058","299,331","298,217","345,402","366,6785","379,757","515,072","867,5462","420,416","610,746","406,186","370,907","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3300,21","472,233","377,287","9,70132","1,69448","299,745","297,397","301,685","299,193","299,728","351,059","364,364","371,826","514,089","869,2658","412,244","624,601","393,203","358,817","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","1068,83","459,606","379,374","9,70026","1,69411","299,487","301,883","301,952","299,841","302,728","341,123","277,551","400,897","508,005","870,9854","374,074","599,749","430,541","388,97","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","1671,86","462,84","381,461","9,6992","1,69375","299,755","302,905","300,92","300,462","302,897","345,368","262,585","433,454","492,079","872,705","357,489","463,416",,"431,513","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2274,89","484,564","379,497","9,69814","1,69338","300,194","297,778","298,007","300,806","299,182","363,158","257,903","434,904","500,676","857,019","399,348","401,42","407,978","447,14","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2877,92","481,292","377,775",,"1,69301","300,233","298,643","296,764","300,271","298,626","346,724","357,922","431,548","515,274","840,144","434,161","405,893","349,861","422,441","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3425,03","482,903","381,478","9,69602","1,69265","300,547","300,767","300,455","299,259","301,623","332,196","343,31125","408,598","530,184","836,133","435,266","522,906","360,129","379,159","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3502,99","498,152","381,425","9,69496","1,69238","300,139","297,692","302,783","299,495","301,669","347,821","328,7005","367,065","534,426","854,18","427,36","628,844",,"368,433","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3740,23","476,756","376,542","9,6939","1,69218","299,84","295,266","299,585","299,66","301,339","364,425","314,08975","358,234","485,357","856,179","400,372","622,465","426,065","400,096","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3330,6","447,206","376,573","9,69283","1,69198","299,927","296,948","297,51","299,885","302,082","348,912","299,479","389,009","490,689","845,34","383,272","596,883","474,712","446,629","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3197,82","439,453","376,604",,"1,69178","299,927","298,169","297,51","300,146","302,344","335,742",,"405,896","514,297","841,699","382,031","589,887","490,051","465,684","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","1061,06","440,191","376,635","9,69071","1,69157","300,325","298,435","300,965","300,146","302,609","344,113","219,067","399,237","511,899","858,666","376,598","582,559","481,245","461,012","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","1657,6566666667","468,685","376,666","9,68965","1,69137","300,851","297,945","303,223","300,014","301,854","362,057","213,793","392,165","508,28","881,811","403,476","458,701","412,924","447,964","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2254,2533333333","455,027","376,697","9,68859","1,69117","300,893","301,221","300,837","300,059","299,522","355,659","327,539","401,25","508,984","864,006","420,845","329,421","326,268","410,451","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","2850,85","450,877","376,778","9,68753","1,69097","300,541","301,411","298,076","301,868","297,727","338,523","325,2868","409,303","498,729","852,621","393,957","365,46","322,592","377,127","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3171,7","476,733","376,859","9,68647","1,69077","300,631","297,149","297,687","299,828","298,48","344,523","323,0346","400,56","480,504","868,284","400,153","411,765","379,064","369,903","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3372,48","463,682","376,94","9,68541","1,69056","301,202","299,411","301,254","299,448","299,796","361,433","320,7824","391,976","490,555","871,361","415,704","451,42","411,662","367,13","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3126,17","432,817","380,162","9,68435","1,69036","300,407","300,802","303,31","299,528","299,618","352,618","318,5302","402,728","501,154","852,879","404,029","470,236","421,515","366,704","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3172,93","438,152","379,859","9,68329","1,69016","300,104","298,737","299,786","299,093","300,325","340,042","316,278","407,89","510,925","856,736","388,104","474,688","469,559","366,363","64,25","1,96"
2017-09-09 22:00:00,"49,75","23,2","3089,77","469,897","379,161","9,68223","1,68996","300,895","298,081","297,642","299,532","298,911","347,1","263,21","398,673","518,036","871,819","390,799","484,807","428,285","378,868","64,25","1,96"
2017-09-09 23:00:00,"49,75","23,2","2983,08","461,285","378,691","9,68117","1,68976","301,377","298,829","297,993","299,707","298,301","363,964",,"398,993","500,235","859,167","406,649","553,589","372,992","396,832","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","2979,83","446,167","379,804","9,68011","1,68956","301,069","297,949","301,596","299,575","299,883","360,661","262,616","404,494","489,262","837,816","409,219","590,989","371,766","398,811","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","2884,3","474,355","380,859","9,67898","1,68935","300,015","297,861","302,959","301,201","301,508","337,989","293,107","396,59","480,429","860,357","400,393","604,09","390,467","402,45","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2",2884,"450,722","380,684","9,6778","1,68915","300,278","300,891","299,973","301,158","302,256","348,029","312,2043333333","387,981","510,752","874,185","397,889","592,661","407,381","417,56","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","2903,66","441,001","382,145","9,67663","1,68895","300,279","302,037","297,994","298,393","301,818","352,987",,"397,765","517,619","843,804","399,998","574,58","417,679","421,55","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","2916,59","460,784","382,853","9,67545","1,68875","299,796","304,047","298,255","298,514","299,496","340,211","350,399","403,004","464,859","835,399","400,781","448,44","443,137","427,906","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3013,12","478,457","382,442","9,67427","1,68855","300,101","301,965","298,871","300,275","300,4","348,252","274,797","394,816","505,598","858,133","390,983","352,117","418,098","433,682","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3056,01","469,562","381,799","9,67309","1,68834","299,71","302,506","300,491","300,806","301,511","356,049","206,193","387,989","521,233","852,459","386,941","360,794","376,094","415,556","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3046,97","463,219","376,557","9,67191","1,68814","299,529","301,661","302,512","299,104","302,947","347,269","258,95","406,954","470,666","836,98","403,336","406,46","362,047","385,253","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3090,6","485,081","377,95","9,67073","1,68794","299,576","299,969","302,83","299,126","302,271","344,813","356,702","418,826","497,149","839,925","402,587","475,828","359,224","358,868","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3147,46","498,885","378,197","9,66956","1,68774","299,487","296,887","299,043","299,927","298,548","358,421","352,49025","406,123","528,351","855,702","395,313","493,217","374,616","355,483","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3173,07","457,874","378,5445","9,66838","1,68754","300,009","299,998","296,631","299,796","298,545","358,463","348,2785","388,59","532,931","860,3","406,9","530,313","403,595","363,347","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3240,67","448,292","378,892","9,6672","1,68733","299,975","301,313","298,197","299,707","300,099","339,005","344,06675","387,521","531,677","843,784","418,324","599,316","425,771","369,093","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3322,2","452,728","377,499","9,66602","1,68713","300,098","298,272","301,485","301,273","299,323","342,025","339,855","386,33","522,74","849,202","399,829","612,159","462,626","392,627","64,27",
2017-09-09 23:00:00,"49,75","23,2","3415,75","444,606","377,7003333333","9,66484","1,68693","299,715","303,803","303,133","300,52","299,651","362,147","281,886","387,324","537,297","866,861","389,715","548,473","481,338","423,553","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3575,8","467,34","377,9016666667","9,66367","1,68673","299,658","303,851","299,838","300,179","300,106","348,412",,"388,009","531,862","846,664","400,677","498,828","473,335","442,303","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3690,72","465,973","378,103","9,66249","1,68641","299,927","295,741","297,51","300,416","301,615","344,063","297,80375","420,393","523,411","832,159","407,635","577,333","329,751","438,997","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3706,56","477,307","380,167","9,66131","1,686","300,057","296,133","299,196","298,718","300,445","363,944","315,7925","414,64","468,594","849,457","404,437","521,33","258,378","422,691","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3688,38","477,164","381,074","9,66013","1,6856","299,757","298,048","302,054","298,769","299,738","361,087","333,78125","380,468","449,545","864,832","416,815","431,726","355,4","407,966","64,27",
2017-09-09 23:00:00,"49,75","23,2","3768,74","448,385","382,724","9,65895","1,68519","299,747","297,38","300,366","299,877","298,938","346,348","351,77","382,397","491,669","857,296","421,342","421,623","448,255","398,87","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3804,22","467,054","383,896","9,65778","1,68479","300,186","296,251","298,129","300,146","298,728","352,19",,"403,983","467,728","849,474","398,262","525,232","489,26","397,466","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3825,68","453,7","380,917","9,6566","1,68438","300,366","296,959","297,949","300,017","300,694","357,138","251,076","418,129","465,244","847,979","379,162","617,228","480,401","411,72","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3873,01","454,507","383,868","9,65542","1,68398","300,107","300,021","299,503","301,222","302,721","343,475","359,706","408,433","509,981","855,362","386,971","618,733","418,569","421,316","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3812,79","474,676","385,355","9,65424","1,68358","300,444","304,181","302,138","302,253","302,666","338,446","353,6296666667","392,023","503,881","855,405","406,811","488,242","359,701","414,072","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3876,22","454,888","386,019","9,65306","1,68317","299,648","298,232","303,48","300,672","301,609","357,776","347,5533333333","402,699","484,457","843,83","405,01","388,111","351,704","422,096","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3918,88","460,911","382,791","9,65189","1,68277","299,472","295,251","299,542","300,002","300,473","351,646","341,477","415,077","495,19","846,366","379,736","367,509","378,784","422,422","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3881,52","482,169","380,819","9,65071","1,68236","299,927","303,911","297,147","300,108","300,443","336,495","280,172","398,559","490,46","862,093","395,021","365,711","393,819","402,736","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3766,21","468,18","378,847","9,64953","1,68196","299,54","300,978","299,96","299,024","300,419","345,954","248,363","386,671","473,897","861,616","416,907","389,617","399,541","363,609","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3646,82","464,627","382,172","9,64835","1,68155","299,396","297,465","301,942","298,646","300,919","350,024","337,022","398,029","486,918","840,133","413,779","516,106","395,361","337,142","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3744,85","450,555","381,787","9,64717","1,68115","299,359","297,932","300,843","299,212","301,977","339,831","338,96","407,355","514,759","844,791","394,379","607,274","388,168","339,695","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3921,88","468,544","378,955","9,646","1,68074","299,268","297,931","299,542","299,103","300,549","336,474","340,898","402,268","520,339","863,505","386,002","596,176","415,095","360,389","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3944,21","459,832","379,886","9,64654","1,68034","299,139","299,416","297,983","299,342","299,91","348,729",,"414,857","509,94","853,853","396,045","550,301","432,219","392,205","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3925,78","437,012","380,817","9,64831","1,67994","298,92","302,969","296,557","299,579","301,521","353,06","344,774","416,395","494,65","860,017","400,878","454,637","419,986","413,412","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3977,81","456,946","380,348","9,65008","1,67953","299,213","298,573","299,651","299,872","302,216","342,098","279,858","391,385","502,635","870,026","400,391","400,694","401,984","427,886","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3975,43","455,296","379,072","9,65184","1,67913","298,851","295,774","301,996","299,765","299,199","345,627","338,487","386,98","490,128","864,93","409,886","426,73",,"426,163","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","3956,45","440,898","377,796","9,65361","1,67877","298,898","299,997","301,776","299,233","299,743",,"341,0145","393,463","501,815","861,265","402,319","469,969","378,388","410,302","64,27","1,71"
2017-09-09 23:00:00,"49,75","23,2","4000,63","475,384","376,52","9,65538","1,67844","299,14","303,657","299,513","299,303","301,685","351,146","343,542","396,212","520,818","867,797","395,884","587,737","377,907","390,827","64,27","1,71"
